year,state,state_code,region,crime_category,cases_reported,cases_solved,solve_rate,financial_loss_lakhs,population
2018,Tamil Nadu,TN,South,Online Financial Fraud,1880,814,43.3,50787.69,77841267
2018,Tamil Nadu,TN,South,Social Media Crimes,2269,573,25.3,21056.49,77841267
2018,Tamil Nadu,TN,South,Phishing/Vishing,1066,167,15.7,6421.09,77841267
2018,Tamil Nadu,TN,South,Ransomware Attacks,538,169,31.5,7999.75,77841267
2018,Tamil Nadu,TN,South,Identity Theft,424,118,27.9,2839.32,77841267
2018,Tamil Nadu,TN,South,Cyber Stalking/Bullying,296,108,36.8,150.02,77841267
2018,Tamil Nadu,TN,South,Data Breach,1790,771,43.1,3692.75,77841267
2018,Tamil Nadu,TN,South,Hacking,527,115,22.0,1582.58,77841267
2018,Tamil Nadu,TN,South,Online Child Exploitation,570,91,16.1,951.33,77841267
2018,Tamil Nadu,TN,South,Cryptocurrency Fraud,821,366,44.6,15750.68,77841267
2019,Tamil Nadu,TN,South,Online Financial Fraud,1188,325,27.4,16963.6,77841267
2019,Tamil Nadu,TN,South,Social Media Crimes,584,241,41.3,1170.17,77841267
2019,Tamil Nadu,TN,South,Phishing/Vishing,220,63,28.7,1375.91,77841267
2019,Tamil Nadu,TN,South,Ransomware Attacks,691,247,35.8,15366.54,77841267
2019,Tamil Nadu,TN,South,Identity Theft,116,47,41.1,684.29,77841267
2019,Tamil Nadu,TN,South,Cyber Stalking/Bullying,1746,492,28.2,1988.32,77841267
2019,Tamil Nadu,TN,South,Data Breach,698,202,28.9,5791.3,77841267
2019,Tamil Nadu,TN,South,Hacking,2814,940,33.4,23653.2,77841267
2019,Tamil Nadu,TN,South,Online Child Exploitation,1557,464,29.8,2530.73,77841267
2019,Tamil Nadu,TN,South,Cryptocurrency Fraud,119,18,15.4,2218.74,77841267
2020,Tamil Nadu,TN,South,Online Financial Fraud,612,192,31.5,27510.5,77841267
2020,Tamil Nadu,TN,South,Social Media Crimes,2107,382,18.1,17520.03,77841267
2020,Tamil Nadu,TN,South,Phishing/Vishing,272,57,21.3,1154.31,77841267
2020,Tamil Nadu,TN,South,Ransomware Attacks,732,179,24.5,16841.11,77841267
2020,Tamil Nadu,TN,South,Identity Theft,684,133,19.5,3614.2,77841267
2020,Tamil Nadu,TN,South,Cyber Stalking/Bullying,399,155,39.0,1873.13,77841267
2020,Tamil Nadu,TN,South,Data Breach,4379,1301,29.7,37498.66,77841267
2020,Tamil Nadu,TN,South,Hacking,3536,1279,36.2,18243.34,77841267
2020,Tamil Nadu,TN,South,Online Child Exploitation,783,177,22.7,6974.03,77841267
2020,Tamil Nadu,TN,South,Cryptocurrency Fraud,1198,387,32.3,17912.07,77841267
2021,Tamil Nadu,TN,South,Online Financial Fraud,870,174,20.1,36523.53,77841267
2021,Tamil Nadu,TN,South,Social Media Crimes,2995,1140,38.1,18475.76,77841267
2021,Tamil Nadu,TN,South,Phishing/Vishing,2557,642,25.1,7655.23,77841267
2021,Tamil Nadu,TN,South,Ransomware Attacks,74,13,18.7,2067.49,77841267
2021,Tamil Nadu,TN,South,Identity Theft,2216,721,32.6,8672.8,77841267
2021,Tamil Nadu,TN,South,Cyber Stalking/Bullying,456,133,29.3,1802.74,77841267
2021,Tamil Nadu,TN,South,Data Breach,3917,1340,34.2,35495.71,77841267
2021,Tamil Nadu,TN,South,Hacking,483,96,19.9,1991.59,77841267
2021,Tamil Nadu,TN,South,Online Child Exploitation,2032,390,19.2,13079.91,77841267
2021,Tamil Nadu,TN,South,Cryptocurrency Fraud,878,323,36.9,41209.87,77841267
2022,Tamil Nadu,TN,South,Online Financial Fraud,938,186,19.8,42925.9,77841267
2022,Tamil Nadu,TN,South,Social Media Crimes,1729,527,30.5,3389.91,77841267
2022,Tamil Nadu,TN,South,Phishing/Vishing,3035,1294,42.7,23357.23,77841267
2022,Tamil Nadu,TN,South,Ransomware Attacks,2229,823,37.0,82279.37,77841267
2022,Tamil Nadu,TN,South,Identity Theft,1158,243,21.0,2900.28,77841267
2022,Tamil Nadu,TN,South,Cyber Stalking/Bullying,2630,937,35.6,6804.77,77841267
2022,Tamil Nadu,TN,South,Data Breach,1118,314,28.2,8864.64,77841267
2022,Tamil Nadu,TN,South,Hacking,1659,639,38.5,7973.13,77841267
2022,Tamil Nadu,TN,South,Online Child Exploitation,2929,1135,38.8,24799.57,77841267
2022,Tamil Nadu,TN,South,Cryptocurrency Fraud,1344,465,34.6,20535.2,77841267
2023,Tamil Nadu,TN,South,Online Financial Fraud,870,332,38.2,22876.3,77841267
2023,Tamil Nadu,TN,South,Social Media Crimes,1218,408,33.5,5889.15,77841267
2023,Tamil Nadu,TN,South,Phishing/Vishing,2991,1250,41.8,15642.2,77841267
2023,Tamil Nadu,TN,South,Ransomware Attacks,1499,603,40.3,61550.2,77841267
2023,Tamil Nadu,TN,South,Identity Theft,961,262,27.3,2581.06,77841267
2023,Tamil Nadu,TN,South,Cyber Stalking/Bullying,2002,544,27.2,16714.83,77841267
2023,Tamil Nadu,TN,South,Data Breach,3858,842,21.8,21150.12,77841267
2023,Tamil Nadu,TN,South,Hacking,896,351,39.2,3456.8,77841267
2023,Tamil Nadu,TN,South,Online Child Exploitation,5855,2006,34.3,16590.14,77841267
2023,Tamil Nadu,TN,South,Cryptocurrency Fraud,818,149,18.3,33331.28,77841267
2024,Tamil Nadu,TN,South,Online Financial Fraud,2566,1115,43.5,32432.01,77841267
2024,Tamil Nadu,TN,South,Social Media Crimes,1087,477,44.0,696.91,77841267
2024,Tamil Nadu,TN,South,Phishing/Vishing,691,203,29.4,2533.89,77841267
2024,Tamil Nadu,TN,South,Ransomware Attacks,1434,408,28.5,43994.99,77841267
2024,Tamil Nadu,TN,South,Identity Theft,1400,392,28.1,6217.46,77841267
2024,Tamil Nadu,TN,South,Cyber Stalking/Bullying,1376,508,37.0,9653.77,77841267
2024,Tamil Nadu,TN,South,Data Breach,1099,439,40.0,3159.2,77841267
2024,Tamil Nadu,TN,South,Hacking,3678,1224,33.3,22286.29,77841267
2024,Tamil Nadu,TN,South,Online Child Exploitation,7949,2074,26.1,40679.38,77841267
2024,Tamil Nadu,TN,South,Cryptocurrency Fraud,615,150,24.4,7000.54,77841267
2025,Tamil Nadu,TN,South,Online Financial Fraud,3479,1284,36.9,55310.03,77841267
2025,Tamil Nadu,TN,South,Social Media Crimes,1545,311,20.2,8549.14,77841267
2025,Tamil Nadu,TN,South,Phishing/Vishing,729,172,23.7,4719.98,77841267
2025,Tamil Nadu,TN,South,Ransomware Attacks,2241,415,18.5,77252.54,77841267
2025,Tamil Nadu,TN,South,Identity Theft,772,181,23.5,387.78,77841267
2025,Tamil Nadu,TN,South,Cyber Stalking/Bullying,838,157,18.8,7851.51,77841267
2025,Tamil Nadu,TN,South,Data Breach,3797,1557,41.0,10325.13,77841267
2025,Tamil Nadu,TN,South,Hacking,2747,1053,38.4,17255.09,77841267
2025,Tamil Nadu,TN,South,Online Child Exploitation,7632,3367,44.1,30903.9,77841267
2025,Tamil Nadu,TN,South,Cryptocurrency Fraud,1158,410,35.4,9100.85,77841267
2018,Telangana,TS,South,Online Financial Fraud,1927,506,26.3,41128.94,39362732
2018,Telangana,TS,South,Social Media Crimes,366,60,16.6,2566.62,39362732
2018,Telangana,TS,South,Phishing/Vishing,474,133,28.1,1114.16,39362732
2018,Telangana,TS,South,Ransomware Attacks,913,360,39.5,37538.21,39362732
2018,Telangana,TS,South,Identity Theft,571,168,29.6,1904.45,39362732
2018,Telangana,TS,South,Cyber Stalking/Bullying,529,180,34.1,1712.61,39362732
2018,Telangana,TS,South,Data Breach,948,209,22.1,7053.01,39362732
2018,Telangana,TS,South,Hacking,963,156,16.2,1348.49,39362732
2018,Telangana,TS,South,Online Child Exploitation,299,45,15.2,583.94,39362732
2018,Telangana,TS,South,Cryptocurrency Fraud,536,91,17.1,26698.75,39362732
2019,Telangana,TS,South,Online Financial Fraud,352,85,24.2,4257.35,39362732
2019,Telangana,TS,South,Social Media Crimes,1128,228,20.2,8716.3,39362732
2019,Telangana,TS,South,Phishing/Vishing,323,49,15.5,1873.14,39362732
2019,Telangana,TS,South,Ransomware Attacks,521,137,26.4,14481.06,39362732
2019,Telangana,TS,South,Identity Theft,295,94,31.9,1025.71,39362732
2019,Telangana,TS,South,Cyber Stalking/Bullying,1747,416,23.9,13045.4,39362732
2019,Telangana,TS,South,Data Breach,644,264,41.1,1500.21,39362732
2019,Telangana,TS,South,Hacking,267,47,17.9,2410.76,39362732
2019,Telangana,TS,South,Online Child Exploitation,286,72,25.5,1640.93,39362732
2019,Telangana,TS,South,Cryptocurrency Fraud,1554,400,25.8,16567.36,39362732
2020,Telangana,TS,South,Online Financial Fraud,240,106,44.4,1315.24,39362732
2020,Telangana,TS,South,Social Media Crimes,1054,355,33.7,4660.76,39362732
2020,Telangana,TS,South,Phishing/Vishing,455,185,40.8,1315.97,39362732
2020,Telangana,TS,South,Ransomware Attacks,1111,493,44.4,36237.33,39362732
2020,Telangana,TS,South,Identity Theft,1421,551,38.8,1866.05,39362732
2020,Telangana,TS,South,Cyber Stalking/Bullying,2189,448,20.5,16865.88,39362732
2020,Telangana,TS,South,Data Breach,159,24,15.7,1313.39,39362732
2020,Telangana,TS,South,Hacking,425,65,15.4,2865.62,39362732
2020,Telangana,TS,South,Online Child Exploitation,1687,437,26.0,10643.62,39362732
2020,Telangana,TS,South,Cryptocurrency Fraud,1098,393,35.9,22411.7,39362732
2021,Telangana,TS,South,Online Financial Fraud,1189,188,15.9,50275.51,39362732
2021,Telangana,TS,South,Social Media Crimes,583,225,38.6,1726.17,39362732
2021,Telangana,TS,South,Phishing/Vishing,29,10,36.3,73.69,39362732
2021,Telangana,TS,South,Ransomware Attacks,1370,222,16.2,19250.07,39362732
2021,Telangana,TS,South,Identity Theft,789,160,20.4,2926.09,39362732
2021,Telangana,TS,South,Cyber Stalking/Bullying,1879,517,27.6,10017.17,39362732
2021,Telangana,TS,South,Data Breach,809,237,29.3,2484.77,39362732
2021,Telangana,TS,South,Hacking,1031,163,15.9,6442.17,39362732
2021,Telangana,TS,South,Online Child Exploitation,1618,434,26.9,5399.89,39362732
2021,Telangana,TS,South,Cryptocurrency Fraud,1491,611,41.0,57557.74,39362732
2022,Telangana,TS,South,Online Financial Fraud,534,235,44.0,20764.26,39362732
2022,Telangana,TS,South,Social Media Crimes,1441,566,39.3,1169.86,39362732
2022,Telangana,TS,South,Phishing/Vishing,790,229,29.0,5247.89,39362732
2022,Telangana,TS,South,Ransomware Attacks,1351,539,39.9,9750.59,39362732
2022,Telangana,TS,South,Identity Theft,4257,1727,40.6,24306.66,39362732
2022,Telangana,TS,South,Cyber Stalking/Bullying,1202,251,20.9,4223.74,39362732
2022,Telangana,TS,South,Data Breach,3718,872,23.5,20609.47,39362732
2022,Telangana,TS,South,Hacking,1108,183,16.6,2222.75,39362732
2022,Telangana,TS,South,Online Child Exploitation,541,213,39.4,952.02,39362732
2022,Telangana,TS,South,Cryptocurrency Fraud,430,94,22.0,10922.72,39362732
2023,Telangana,TS,South,Online Financial Fraud,1376,409,29.7,67284.65,39362732
2023,Telangana,TS,South,Social Media Crimes,2994,748,25.0,18421.9,39362732
2023,Telangana,TS,South,Phishing/Vishing,946,167,17.7,5919.26,39362732
2023,Telangana,TS,South,Ransomware Attacks,981,173,17.7,47250.45,39362732
2023,Telangana,TS,South,Identity Theft,392,142,36.5,3131.11,39362732
2023,Telangana,TS,South,Cyber Stalking/Bullying,168,60,36.1,1025.21,39362732
2023,Telangana,TS,South,Data Breach,2823,804,28.5,24431.79,39362732
2023,Telangana,TS,South,Hacking,187,81,43.7,980.04,39362732
2023,Telangana,TS,South,Online Child Exploitation,3549,1524,42.9,21441.86,39362732
2023,Telangana,TS,South,Cryptocurrency Fraud,2199,685,31.2,55968.34,39362732
2024,Telangana,TS,South,Online Financial Fraud,2257,547,24.3,24521.35,39362732
2024,Telangana,TS,South,Social Media Crimes,1735,363,21.0,10554.32,39362732
2024,Telangana,TS,South,Phishing/Vishing,324,54,16.9,2816.57,39362732
2024,Telangana,TS,South,Ransomware Attacks,614,269,43.8,9887.63,39362732
2024,Telangana,TS,South,Identity Theft,1479,421,28.5,1050.5,39362732
2024,Telangana,TS,South,Cyber Stalking/Bullying,4457,1525,34.2,19754.75,39362732
2024,Telangana,TS,South,Data Breach,2240,517,23.1,5521.49,39362732
2024,Telangana,TS,South,Hacking,807,279,34.6,3594.43,39362732
2024,Telangana,TS,South,Online Child Exploitation,870,177,20.4,6130.49,39362732
2024,Telangana,TS,South,Cryptocurrency Fraud,905,289,32.0,39494.42,39362732
2025,Telangana,TS,South,Online Financial Fraud,1209,243,20.1,53554.4,39362732
2025,Telangana,TS,South,Social Media Crimes,844,305,36.1,1105.14,39362732
2025,Telangana,TS,South,Phishing/Vishing,2067,713,34.5,13869.03,39362732
2025,Telangana,TS,South,Ransomware Attacks,488,213,43.7,2506.34,39362732
2025,Telangana,TS,South,Identity Theft,4383,983,22.4,40823.35,39362732
2025,Telangana,TS,South,Cyber Stalking/Bullying,2887,1240,43.0,21206.66,39362732
2025,Telangana,TS,South,Data Breach,944,358,38.0,1292.42,39362732
2025,Telangana,TS,South,Hacking,2944,895,30.4,7948.91,39362732
2025,Telangana,TS,South,Online Child Exploitation,43,8,20.4,352.51,39362732
2025,Telangana,TS,South,Cryptocurrency Fraud,868,165,19.1,22645.53,39362732
2018,Tripura,TR,Northeast,Online Financial Fraud,20,4,22.6,960.33,4169794
2018,Tripura,TR,Northeast,Social Media Crimes,46,19,42.7,222.85,4169794
2018,Tripura,TR,Northeast,Phishing/Vishing,50,20,40.4,239.85,4169794
2018,Tripura,TR,Northeast,Ransomware Attacks,7,1,27.7,84.38,4169794
2018,Tripura,TR,Northeast,Identity Theft,25,6,27.8,140.14,4169794
2018,Tripura,TR,Northeast,Cyber Stalking/Bullying,64,10,15.7,302.02,4169794
2018,Tripura,TR,Northeast,Data Breach,25,9,38.4,174.01,4169794
2018,Tripura,TR,Northeast,Hacking,37,12,34.1,338.21,4169794
2018,Tripura,TR,Northeast,Online Child Exploitation,64,9,15.5,370.68,4169794
2018,Tripura,TR,Northeast,Cryptocurrency Fraud,90,34,38.6,2642.41,4169794
2019,Tripura,TR,Northeast,Online Financial Fraud,76,29,38.2,3212.49,4169794
2019,Tripura,TR,Northeast,Social Media Crimes,33,6,20.1,297.84,4169794
2019,Tripura,TR,Northeast,Phishing/Vishing,70,24,34.7,621.43,4169794
2019,Tripura,TR,Northeast,Ransomware Attacks,71,20,29.6,2086.8,4169794
2019,Tripura,TR,Northeast,Identity Theft,54,22,42.6,488.65,4169794
2019,Tripura,TR,Northeast,Cyber Stalking/Bullying,89,25,28.4,276.52,4169794
2019,Tripura,TR,Northeast,Data Breach,37,9,26.8,154.8,4169794
2019,Tripura,TR,Northeast,Hacking,42,9,23.6,128.16,4169794
2019,Tripura,TR,Northeast,Online Child Exploitation,19,7,40.8,22.11,4169794
2019,Tripura,TR,Northeast,Cryptocurrency Fraud,23,8,35.3,293.87,4169794
2020,Tripura,TR,Northeast,Online Financial Fraud,61,16,27.6,2265.35,4169794
2020,Tripura,TR,Northeast,Social Media Crimes,98,40,40.8,193.01,4169794
2020,Tripura,TR,Northeast,Phishing/Vishing,27,7,28.5,118.16,4169794
2020,Tripura,TR,Northeast,Ransomware Attacks,6,2,35.6,97.46,4169794
2020,Tripura,TR,Northeast,Identity Theft,190,64,34.2,1678.87,4169794
2020,Tripura,TR,Northeast,Cyber Stalking/Bullying,59,16,27.5,540.12,4169794
2020,Tripura,TR,Northeast,Data Breach,93,41,44.8,140.23,4169794
2020,Tripura,TR,Northeast,Hacking,45,9,22.0,428.79,4169794
2020,Tripura,TR,Northeast,Online Child Exploitation,4,1,43.7,5.71,4169794
2020,Tripura,TR,Northeast,Cryptocurrency Fraud,71,10,15.4,869.71,4169794
2021,Tripura,TR,Northeast,Online Financial Fraud,80,22,27.8,1391.61,4169794
2021,Tripura,TR,Northeast,Social Media Crimes,22,5,23.0,123.06,4169794
2021,Tripura,TR,Northeast,Phishing/Vishing,17,4,28.5,79.58,4169794
2021,Tripura,TR,Northeast,Ransomware Attacks,132,23,17.7,4928.51,4169794
2021,Tripura,TR,Northeast,Identity Theft,170,36,21.4,403.08,4169794
2021,Tripura,TR,Northeast,Cyber Stalking/Bullying,179,49,27.4,476.84,4169794
2021,Tripura,TR,Northeast,Data Breach,15,4,32.5,60.43,4169794
2021,Tripura,TR,Northeast,Hacking,43,12,28.5,240.93,4169794
2021,Tripura,TR,Northeast,Online Child Exploitation,315,66,21.1,623.59,4169794
2021,Tripura,TR,Northeast,Cryptocurrency Fraud,35,14,41.4,858.11,4169794
2022,Tripura,TR,Northeast,Online Financial Fraud,115,28,24.5,1024.91,4169794
2022,Tripura,TR,Northeast,Social Media Crimes,73,15,21.7,166.92,4169794
2022,Tripura,TR,Northeast,Phishing/Vishing,54,15,27.8,364.7,4169794
2022,Tripura,TR,Northeast,Ransomware Attacks,173,39,22.9,958.96,4169794
2022,Tripura,TR,Northeast,Identity Theft,26,7,30.6,162.62,4169794
2022,Tripura,TR,Northeast,Cyber Stalking/Bullying,115,50,43.9,701.5,4169794
2022,Tripura,TR,Northeast,Data Breach,160,46,29.1,951.57,4169794
2022,Tripura,TR,Northeast,Hacking,60,25,42.8,502.18,4169794
2022,Tripura,TR,Northeast,Online Child Exploitation,154,38,24.7,424.1,4169794
2022,Tripura,TR,Northeast,Cryptocurrency Fraud,39,8,22.9,1080.26,4169794
2023,Tripura,TR,Northeast,Online Financial Fraud,56,12,21.4,1177.04,4169794
2023,Tripura,TR,Northeast,Social Media Crimes,110,25,23.5,239.01,4169794
2023,Tripura,TR,Northeast,Phishing/Vishing,214,79,37.3,619.46,4169794
2023,Tripura,TR,Northeast,Ransomware Attacks,34,9,28.6,760.36,4169794
2023,Tripura,TR,Northeast,Identity Theft,117,52,44.5,493.2,4169794
2023,Tripura,TR,Northeast,Cyber Stalking/Bullying,247,42,17.4,334.28,4169794
2023,Tripura,TR,Northeast,Data Breach,12,3,32.7,74.33,4169794
2023,Tripura,TR,Northeast,Hacking,105,28,27.6,483.26,4169794
2023,Tripura,TR,Northeast,Online Child Exploitation,217,36,16.6,1173.36,4169794
2023,Tripura,TR,Northeast,Cryptocurrency Fraud,85,25,30.1,997.03,4169794
2024,Tripura,TR,Northeast,Online Financial Fraud,40,17,43.4,427.47,4169794
2024,Tripura,TR,Northeast,Social Media Crimes,179,79,44.2,481.7,4169794
2024,Tripura,TR,Northeast,Phishing/Vishing,69,26,38.2,256.69,4169794
2024,Tripura,TR,Northeast,Ransomware Attacks,46,8,19.3,2005.83,4169794
2024,Tripura,TR,Northeast,Identity Theft,248,60,24.3,1676.26,4169794
2024,Tripura,TR,Northeast,Cyber Stalking/Bullying,134,42,32.0,667.55,4169794
2024,Tripura,TR,Northeast,Data Breach,95,28,29.9,708.34,4169794
2024,Tripura,TR,Northeast,Hacking,159,28,17.6,1088.79,4169794
2024,Tripura,TR,Northeast,Online Child Exploitation,60,25,41.9,62.94,4169794
2024,Tripura,TR,Northeast,Cryptocurrency Fraud,58,11,19.2,2160.41,4169794
2025,Tripura,TR,Northeast,Online Financial Fraud,43,11,25.7,1331.6,4169794
2025,Tripura,TR,Northeast,Social Media Crimes,88,22,25.3,114.12,4169794
2025,Tripura,TR,Northeast,Phishing/Vishing,308,137,44.8,526.14,4169794
2025,Tripura,TR,Northeast,Ransomware Attacks,98,16,17.2,4364.32,4169794
2025,Tripura,TR,Northeast,Identity Theft,87,20,24.1,580.97,4169794
2025,Tripura,TR,Northeast,Cyber Stalking/Bullying,239,59,24.9,1008.3,4169794
2025,Tripura,TR,Northeast,Data Breach,89,20,22.9,334.54,4169794
2025,Tripura,TR,Northeast,Hacking,85,23,27.3,624.24,4169794
2025,Tripura,TR,Northeast,Online Child Exploitation,260,78,30.3,2460.61,4169794
2025,Tripura,TR,Northeast,Cryptocurrency Fraud,32,5,16.3,884.42,4169794
2018,Uttar Pradesh,UP,North,Online Financial Fraud,1955,654,33.5,10897.25,235687494
2018,Uttar Pradesh,UP,North,Social Media Crimes,1102,395,35.9,4927.03,235687494
2018,Uttar Pradesh,UP,North,Phishing/Vishing,2158,689,32.0,14385.8,235687494
2018,Uttar Pradesh,UP,North,Ransomware Attacks,1994,508,25.5,92261.25,235687494
2018,Uttar Pradesh,UP,North,Identity Theft,1221,232,19.0,8399.7,235687494
2018,Uttar Pradesh,UP,North,Cyber Stalking/Bullying,1773,268,15.1,16460.86,235687494
2018,Uttar Pradesh,UP,North,Data Breach,1436,263,18.4,2012.41,235687494
2018,Uttar Pradesh,UP,North,Hacking,1329,332,25.0,5380.96,235687494
2018,Uttar Pradesh,UP,North,Online Child Exploitation,1977,423,21.4,11977.96,235687494
2018,Uttar Pradesh,UP,North,Cryptocurrency Fraud,7609,2152,28.3,49746.89,235687494
2019,Uttar Pradesh,UP,North,Online Financial Fraud,2336,791,33.9,69887.91,235687494
2019,Uttar Pradesh,UP,North,Social Media Crimes,2975,1326,44.6,22183.86,235687494
2019,Uttar Pradesh,UP,North,Phishing/Vishing,896,343,38.3,7874.4,235687494
2019,Uttar Pradesh,UP,North,Ransomware Attacks,1202,258,21.5,10542.97,235687494
2019,Uttar Pradesh,UP,North,Identity Theft,1523,449,29.5,8199.48,235687494
2019,Uttar Pradesh,UP,North,Cyber Stalking/Bullying,2051,817,39.9,9672.4,235687494
2019,Uttar Pradesh,UP,North,Data Breach,2660,854,32.1,14649.08,235687494
2019,Uttar Pradesh,UP,North,Hacking,2541,410,16.1,16121.48,235687494
2019,Uttar Pradesh,UP,North,Online Child Exploitation,1268,505,39.8,2531.25,235687494
2019,Uttar Pradesh,UP,North,Cryptocurrency Fraud,4333,1422,32.8,137410.15,235687494
2020,Uttar Pradesh,UP,North,Online Financial Fraud,3955,884,22.4,122459.3,235687494
2020,Uttar Pradesh,UP,North,Social Media Crimes,1540,357,23.2,12826.5,235687494
2020,Uttar Pradesh,UP,North,Phishing/Vishing,1946,295,15.2,11414.81,235687494
2020,Uttar Pradesh,UP,North,Ransomware Attacks,3298,830,25.2,64379.49,235687494
2020,Uttar Pradesh,UP,North,Identity Theft,4547,1561,34.3,39054.65,235687494
2020,Uttar Pradesh,UP,North,Cyber Stalking/Bullying,1325,440,33.3,11401.81,235687494
2020,Uttar Pradesh,UP,North,Data Breach,2944,675,22.9,16001.43,235687494
2020,Uttar Pradesh,UP,North,Hacking,3213,916,28.5,1961.94,235687494
2020,Uttar Pradesh,UP,North,Online Child Exploitation,1260,399,31.7,8548.45,235687494
2020,Uttar Pradesh,UP,North,Cryptocurrency Fraud,2090,684,32.8,79697.12,235687494
2021,Uttar Pradesh,UP,North,Online Financial Fraud,3456,1127,32.6,56499.34,235687494
2021,Uttar Pradesh,UP,North,Social Media Crimes,2955,623,21.1,11032.95,235687494
2021,Uttar Pradesh,UP,North,Phishing/Vishing,1075,314,29.3,3561.07,235687494
2021,Uttar Pradesh,UP,North,Ransomware Attacks,7005,2132,30.4,87153.89,235687494
2021,Uttar Pradesh,UP,North,Identity Theft,245,108,44.3,373.69,235687494
2021,Uttar Pradesh,UP,North,Cyber Stalking/Bullying,666,286,43.0,6113.21,235687494
2021,Uttar Pradesh,UP,North,Data Breach,5495,1690,30.8,40589.63,235687494
2021,Uttar Pradesh,UP,North,Hacking,4349,1221,28.1,28204.69,235687494
2021,Uttar Pradesh,UP,North,Online Child Exploitation,8896,2243,25.2,29899.55,235687494
2021,Uttar Pradesh,UP,North,Cryptocurrency Fraud,3707,1199,32.3,101630.5,235687494
2022,Uttar Pradesh,UP,North,Online Financial Fraud,5323,970,18.2,229290.16,235687494
2022,Uttar Pradesh,UP,North,Social Media Crimes,3313,1228,37.1,8319.97,235687494
2022,Uttar Pradesh,UP,North,Phishing/Vishing,5039,975,19.4,17660.57,235687494
2022,Uttar Pradesh,UP,North,Ransomware Attacks,1854,820,44.3,30697.46,235687494
2022,Uttar Pradesh,UP,North,Identity Theft,11129,3192,28.7,8738.4,235687494
2022,Uttar Pradesh,UP,North,Cyber Stalking/Bullying,6880,1851,26.9,40781.48,235687494
2022,Uttar Pradesh,UP,North,Data Breach,758,330,43.6,4100.02,235687494
2022,Uttar Pradesh,UP,North,Hacking,833,329,39.6,4746.19,235687494
2022,Uttar Pradesh,UP,North,Online Child Exploitation,2678,434,16.2,9353.13,235687494
2022,Uttar Pradesh,UP,North,Cryptocurrency Fraud,5261,1697,32.3,251353.37,235687494
2023,Uttar Pradesh,UP,North,Online Financial Fraud,9310,3528,37.9,349288.18,235687494
2023,Uttar Pradesh,UP,North,Social Media Crimes,2316,489,21.1,8594.02,235687494
